,name_normalized,total_points
77233,juan mata,0
77234,juan mata,10
77235,kai havertz,2
77236,kai havertz,1
77237,kai havertz,5
77238,kai havertz,6
77239,kai havertz,7
77240,kai havertz,2
77241,kai havertz,3
77242,kai havertz,0
77243,kai havertz,0
77244,kai havertz,1
77245,kai havertz,2
77246,kai havertz,2
77247,kai havertz,2
77248,kai havertz,1
77249,kai havertz,1
77250,kai havertz,1
77251,kai havertz,4
77252,kai havertz,1
77253,kai havertz,0
77254,kai havertz,3
77255,kai havertz,1
77256,kai havertz,0
77257,kai havertz,0
77258,kai havertz,0
77259,kai havertz,0
77260,kai havertz,1
77261,kai havertz,0
77262,kai havertz,9
77263,kai havertz,3
77264,kai havertz,1
77265,kai havertz,10
77266,kai havertz,3
77267,kai havertz,0
77268,kai havertz,16
77269,kai havertz,0
77270,kai havertz,2
77271,kai havertz,0
77272,kai havertz,1
77273,kaine hayden,0
77274,kaine hayden,0
77275,kaine hayden,0
77276,kaine hayden,0
77277,kaine hayden,0
77278,kaine hayden,0
77279,kaine hayden,0
77280,kaine hayden,0
77281,kaine hayden,0
77282,kaine hayden,0
77283,kaine hayden,0
77284,kaine hayden,0
77285,kaine hayden,0
77286,kaine hayden,0
77287,kaine hayden,0
77288,kaine hayden,0
77289,kalvin phillips,5
77290,kalvin phillips,2
77291,kalvin phillips,2
77292,kalvin phillips,2
77293,kalvin phillips,1
77294,kalvin phillips,0
77295,kalvin phillips,0
77296,kalvin phillips,0
77297,kalvin phillips,2
77298,kalvin phillips,3
77299,kalvin phillips,7
77300,kalvin phillips,2
77301,kalvin phillips,1
77302,kalvin phillips,1
77303,kalvin phillips,3
77304,kalvin phillips,3
77305,kalvin phillips,1
77306,kalvin phillips,0
77307,kalvin phillips,2
77308,kalvin phillips,2
77309,kalvin phillips,2
77310,kalvin phillips,3
77311,kalvin phillips,0
77312,kalvin phillips,0
77313,kalvin phillips,0
77314,kalvin phillips,0
77315,kalvin phillips,1
77316,kalvin phillips,3
77317,kalvin phillips,1
77318,kalvin phillips,2
77319,kalvin phillips,2
77320,kalvin phillips,2
77321,kalvin phillips,3
77322,kalvin phillips,0
77323,kalvin phillips,1
77324,kalvin phillips,2
77325,kalvin phillips,0
77326,kalvin phillips,6
77327,kamil grosicki,0
77328,kamil grosicki,0
77329,kamil grosicki,0
77330,kamil grosicki,0
77331,kamil grosicki,0
77332,kamil grosicki,0
77333,kamil grosicki,0
77334,kamil grosicki,0
77335,kamil grosicki,0
77336,kamil grosicki,0
77337,kamil grosicki,0
77338,kamil grosicki,1
77339,kamil grosicki,0
77340,kamil grosicki,0
77341,kamil grosicki,0
77342,kamil grosicki,0
77343,kamil grosicki,0
77344,kamil grosicki,5
77345,kamil grosicki,2
77346,kamil grosicki,0
77347,kamil grosicki,0
77348,kamil grosicki,0
77349,kamil grosicki,0
77350,kamil grosicki,0
77351,kamil grosicki,0
77352,kamil grosicki,0
77353,kamil grosicki,0
77354,kamil grosicki,0
77355,kamil grosicki,0
77356,kamil grosicki,0
77357,kamil grosicki,0
77358,kamil grosicki,0
77359,kamil grosicki,0
77360,kamil grosicki,0
77361,kamil grosicki,0
77362,kamil grosicki,0
77363,kamil grosicki,0
77364,kamil grosicki,0
77365,kamil miazek,0
77366,kamil miazek,0
77367,kamil miazek,0
77368,kamil miazek,0
77369,kamil miazek,0
77370,kamil miazek,0
77371,kamil miazek,0
77372,kamil miazek,0
77373,kamil miazek,0
77374,kamil miazek,0
77375,kamil miazek,0
77376,kamil miazek,0
77377,kamil miazek,0
77378,kamil miazek,0
77379,kamil miazek,0
77380,kamil miazek,0
77381,kamil miazek,0
77382,kamil miazek,0
77383,kamil miazek,0
77384,kamil miazek,0
77385,kamil miazek,0
77386,kamil miazek,0
77387,kamil miazek,0
77388,kamil miazek,0
77389,kamil miazek,0
77390,kamil miazek,0
77391,kamil miazek,0
77392,kamil miazek,0
77393,kamil miazek,0
77394,kamil miazek,0
77395,kamil miazek,0
77396,kamil miazek,0
77397,kamil miazek,0
77398,kamil miazek,0
77399,kamil miazek,0
77400,kamil miazek,0
77401,kamil miazek,0
77402,kamil miazek,0
77403,karl darlow,7
77404,karl darlow,2
77405,karl darlow,8
77406,karl darlow,2
77407,karl darlow,8
77408,karl darlow,3
77409,karl darlow,3
77410,karl darlow,2
77411,karl darlow,1
77412,karl darlow,8
77413,karl darlow,2
77414,karl darlow,1
77415,karl darlow,3
77416,karl darlow,2
77417,karl darlow,8
77418,karl darlow,1
77419,karl darlow,2
77420,karl darlow,2
77421,karl darlow,2
77422,karl darlow,1
77423,karl darlow,6
77424,karl darlow,1
77425,karl darlow,1
77426,karl darlow,2
77427,karl darlow,2
77428,karl darlow,0
77429,karl darlow,0
77430,karl darlow,0
77431,karl darlow,0
77432,karl darlow,0
77433,karl darlow,0
77434,karl darlow,0
77435,karl darlow,0
77436,karl darlow,0
77437,karl darlow,0
77438,karl darlow,0
77439,karl darlow,0
77440,karl darlow,0
77441,karlan grant,2
77442,karlan grant,9
77443,karlan grant,2
77444,karlan grant,2
77445,karlan grant,2
77446,karlan grant,2
77447,karlan grant,2
77448,karlan grant,1
77449,karlan grant,2
77450,karlan grant,1
77451,karlan grant,2
77452,karlan grant,2
77453,karlan grant,0
77454,karlan grant,0
77455,karlan grant,0
77456,karlan grant,2
77457,karlan grant,2
77458,karlan grant,1
77459,karlan grant,2
77460,karlan grant,0
77461,karlan grant,0
77462,karlan grant,0
77463,karlan grant,0
77464,karlan grant,1
77465,karlan grant,0
77466,karlan grant,0
77467,karlan grant,0
77468,karlan grant,1
77469,karlan grant,0
77470,karlan grant,0
77471,karlan grant,0
77472,karlan grant,1
77473,karlan grant,1
77474,karlan grant,1
77475,karlo ziger,0
77476,karlo ziger,0
77477,karlo ziger,0
77478,karlo ziger,0
77479,karlo ziger,0
77480,karlo ziger,0
77481,karlo ziger,0
77482,karlo ziger,0
77483,karlo ziger,0
77484,karlo ziger,0
77485,karlo ziger,0
77486,karlo ziger,0
77487,karlo ziger,0
77488,karlo ziger,0
77489,karlo ziger,0
77490,karlo ziger,0
77491,karlo ziger,0
77492,karlo ziger,0
77493,karlo ziger,0
77494,karlo ziger,0
77495,karlo ziger,0
77496,karlo ziger,0
77497,karlo ziger,0
77498,karlo ziger,0
77499,karlo ziger,0
77500,karlo ziger,0
77501,karlo ziger,0
77502,karlo ziger,0
77503,karlo ziger,0
77504,karlo ziger,0
77505,karlo ziger,0
77506,karlo ziger,0
77507,kasper schmeichel,6
77508,kasper schmeichel,2
77509,kasper schmeichel,2
77510,kasper schmeichel,2
77511,kasper schmeichel,3
77512,kasper schmeichel,10
77513,kasper schmeichel,3
77514,kasper schmeichel,6
77515,kasper schmeichel,4
77516,kasper schmeichel,2
77517,kasper schmeichel,2
77518,kasper schmeichel,7
77519,kasper schmeichel,2
77520,kasper schmeichel,7
77521,kasper schmeichel,1
77522,kasper schmeichel,2
77523,kasper schmeichel,2
77524,kasper schmeichel,9
77525,kasper schmeichel,8
77526,kasper schmeichel,2
77527,kasper schmeichel,2
77528,kasper schmeichel,6
77529,kasper schmeichel,6
77530,kasper schmeichel,3
77531,kasper schmeichel,2
77532,kasper schmeichel,4
77533,kasper schmeichel,1
77534,kasper schmeichel,2
77535,kasper schmeichel,6
77536,kasper schmeichel,1
77537,kasper schmeichel,1
77538,kasper schmeichel,6
77539,kasper schmeichel,2
77540,kasper schmeichel,2
77541,kasper schmeichel,0
77542,kasper schmeichel,2
77543,kasper schmeichel,2
77544,kasper schmeichel,-2
77545,kayne ramsay,0
77546,kayne ramsay,0
77547,kayne ramsay,0
77548,kayne ramsay,0
77549,kayne ramsay,0
77550,kayne ramsay,0
77551,kayne ramsay,0
77552,kayne ramsay,0
77553,kayne ramsay,0
77554,kayne ramsay,0
77555,kayne ramsay,0
77556,kayne ramsay,0
77557,kayne ramsay,0
77558,kayne ramsay,-3
77559,kayne ramsay,0
77560,kayne ramsay,0
77561,kayne ramsay,0
77562,kayne ramsay,0
77563,kayne ramsay,0
77564,kayne ramsay,0
77565,kayne ramsay,0
77566,kayne ramsay,0
77567,kayne ramsay,0
77568,kayne ramsay,0
77569,kayne ramsay,0
77570,kayne ramsay,0
77571,kayne ramsay,0
77572,kayne ramsay,0
77573,kayne ramsay,0
77574,kayne ramsay,0
77575,kayne ramsay,0
77576,kean bryan,2
77577,kean bryan,1
77578,kean bryan,0
77579,kean bryan,0
77580,kean bryan,0
77581,kean bryan,0
77582,kean bryan,0
77583,kean bryan,0
77584,kean bryan,0
77585,kean bryan,1
77586,kean bryan,7
77587,kean bryan,0
77588,kean bryan,0
77589,kean bryan,1
77590,kean bryan,0
77591,kean bryan,2
77592,kean bryan,-1
77593,kean bryan,6
77594,kean bryan,1
77595,kean bryan,-1
77596,kean bryan,0
77597,kean bryan,0
77598,kean bryan,2
77599,kean bryan,6
77600,kean bryan,0
77601,kean bryan,2
77602,kean bryan,0
77603,kean bryan,0
77604,kean bryan,0
77605,keinan davis,1
77606,keinan davis,0
77607,keinan davis,0
77608,keinan davis,0
77609,keinan davis,0
77610,keinan davis,0
77611,keinan davis,0
77612,keinan davis,0
77613,keinan davis,0
77614,keinan davis,0
77615,keinan davis,1
77616,keinan davis,0
77617,keinan davis,0
77618,keinan davis,1
77619,keinan davis,1
77620,keinan davis,0
77621,keinan davis,0
77622,keinan davis,1
77623,keinan davis,0
77624,keinan davis,0
77625,keinan davis,0
77626,keinan davis,0
77627,keinan davis,0
77628,keinan davis,0
77629,keinan davis,1
77630,keinan davis,1
77631,keinan davis,0
77632,keinan davis,1
77633,keinan davis,4
77634,keinan davis,0
77635,keinan davis,1
77636,keinan davis,5
77637,keinan davis,1
77638,keinan davis,1
77639,keinan davis,2
77640,keinan davis,1
77641,keinan davis,0
77642,keinan davis,0
77643,kelechi iheanacho,0
77644,kelechi iheanacho,0
77645,kelechi iheanacho,1
77646,kelechi iheanacho,1
77647,kelechi iheanacho,2
77648,kelechi iheanacho,0
77649,kelechi iheanacho,0
77650,kelechi iheanacho,0
77651,kelechi iheanacho,0
77652,kelechi iheanacho,1
77653,kelechi iheanacho,1
77654,kelechi iheanacho,0
77655,kelechi iheanacho,1
77656,kelechi iheanacho,1
77657,kelechi iheanacho,0
77658,kelechi iheanacho,0
77659,kelechi iheanacho,0
77660,kelechi iheanacho,1
77661,kelechi iheanacho,1
77662,kelechi iheanacho,0
77663,kelechi iheanacho,0
77664,kelechi iheanacho,6
77665,kelechi iheanacho,2
77666,kelechi iheanacho,0
77667,kelechi iheanacho,0
77668,kelechi iheanacho,9
77669,kelechi iheanacho,2
77670,kelechi iheanacho,9
77671,kelechi iheanacho,17
77672,kelechi iheanacho,2
77673,kelechi iheanacho,13
77674,kelechi iheanacho,6
77675,kelechi iheanacho,12
77676,kelechi iheanacho,5
77677,kelechi iheanacho,7
77678,kelechi iheanacho,2
77679,kelechi iheanacho,6
77680,kelechi iheanacho,2
77681,kelland watts,0
77682,kelland watts,0
77683,kelland watts,0
77684,kelland watts,0
77685,kelland watts,0
77686,kelland watts,0
77687,kelland watts,0
77688,kelland watts,0
77689,kelland watts,0
77690,kelland watts,0
77691,kelland watts,0
77692,kelland watts,0
77693,kelland watts,0
77694,kelland watts,0
77695,kelland watts,0
77696,kelland watts,0
77697,kelland watts,0
77698,kelland watts,0
77699,kelland watts,0
77700,kelland watts,0
77701,kelland watts,0
77702,kelland watts,0
77703,kelland watts,0
77704,kelland watts,0
77705,kelland watts,0
77706,kelland watts,0
77707,kelland watts,0
77708,kelland watts,0
77709,kelland watts,0
77710,kelland watts,0
77711,kelland watts,0
77712,kelland watts,0
77713,kelland watts,0
77714,kelland watts,0
77715,kelland watts,0
77716,kelland watts,0
77717,kelland watts,0
77718,kelland watts,0
77719,kenneth zohore,0
77720,kenneth zohore,0
77721,kenneth zohore,0
77722,kenneth zohore,0
77723,kenneth zohore,0
77724,kenneth zohore,0
77725,kenneth zohore,0
77726,kenneth zohore,0
77727,kenneth zohore,0
77728,kenneth zohore,0
77729,kenneth zohore,0
77730,kenneth zohore,0
77731,kenneth zohore,0
77732,kenneth zohore,0
77733,kenneth zohore,0
77734,kenneth zohore,0
77735,kenneth zohore,0
77736,kenneth zohore,0
77737,kenneth zohore,0
77738,kenneth zohore,0
77739,kenneth zohore,0
77740,kenneth zohore,0
77741,kenneth zohore,0
77742,kenneth zohore,0
77743,kenneth zohore,0
77744,kenneth zohore,0
77745,kenneth zohore,0
77746,kenneth zohore,0
77747,kenneth zohore,0
77748,kenneth zohore,0
77749,kenneth zohore,0
77750,kenneth zohore,0
77751,kenneth zohore,0
77752,kenneth zohore,0
77753,kenneth zohore,0
77754,kenneth zohore,0
77755,kenneth zohore,0
77756,kenneth zohore,0
77757,kenny tete,0
77758,kenny tete,2
77759,kenny tete,0
77760,kenny tete,0
77761,kenny tete,0
77762,kenny tete,0
77763,kenny tete,0
77764,kenny tete,0
77765,kenny tete,0
77766,kenny tete,0
77767,kenny tete,0
77768,kenny tete,0
77769,kenny tete,0
77770,kenny tete,0
77771,kenny tete,0
77772,kenny tete,2
77773,kenny tete,2
77774,kenny tete,1
77775,kenny tete,6
77776,kenny tete,1
77777,kenny tete,0
77778,kenny tete,9
77779,kenny tete,6
77780,kenny tete,2
77781,kenny tete,1
77782,kenny tete,6
77783,kenny tete,0
77784,kenny tete,5
77785,kenny tete,1
77786,kenny tete,1
77787,kenny tete,1
77788,kenny tete,2
77789,kenny tete,0
77790,kenny tete,0
77791,kenny tete,0
77792,kenny tete,1
77793,kenny tete,1
77794,kenny tete,0
77795,kepa arrizabalaga,2
77796,kepa arrizabalaga,2
77797,kepa arrizabalaga,0
77798,kepa arrizabalaga,0
77799,kepa arrizabalaga,2
77800,kepa arrizabalaga,0
77801,kepa arrizabalaga,0
77802,kepa arrizabalaga,0
77803,kepa arrizabalaga,0
77804,kepa arrizabalaga,0
77805,kepa arrizabalaga,0
77806,kepa arrizabalaga,0
77807,kepa arrizabalaga,0
77808,kepa arrizabalaga,0
77809,kepa arrizabalaga,0
77810,kepa arrizabalaga,0
77811,kepa arrizabalaga,0
77812,kepa arrizabalaga,0
77813,kepa arrizabalaga,0
77814,kepa arrizabalaga,0
77815,kepa arrizabalaga,0
77816,kepa arrizabalaga,0
77817,kepa arrizabalaga,0
77818,kepa arrizabalaga,9
77819,kepa arrizabalaga,0
77820,kepa arrizabalaga,0
77821,kepa arrizabalaga,0
77822,kepa arrizabalaga,0
77823,kepa arrizabalaga,0
77824,kepa arrizabalaga,0
77825,kepa arrizabalaga,0
77826,kepa arrizabalaga,9
77827,kepa arrizabalaga,0
77828,kepa arrizabalaga,0
77829,kepa arrizabalaga,0
77830,kepa arrizabalaga,2
77831,kepa arrizabalaga,0
77832,kepa arrizabalaga,0
77833,kevin de bruyne,13
77834,kevin de bruyne,2
77835,kevin de bruyne,2
77836,kevin de bruyne,0
77837,kevin de bruyne,1
77838,kevin de bruyne,6
77839,kevin de bruyne,3
77840,kevin de bruyne,2
77841,kevin de bruyne,10
77842,kevin de bruyne,14
77843,kevin de bruyne,3
77844,kevin de bruyne,4
77845,kevin de bruyne,5
77846,kevin de bruyne,3
77847,kevin de bruyne,13
77848,kevin de bruyne,6
77849,kevin de bruyne,7
77850,kevin de bruyne,1
77851,kevin de bruyne,0
77852,kevin de bruyne,0
77853,kevin de bruyne,0
77854,kevin de bruyne,0
77855,kevin de bruyne,0
77856,kevin de bruyne,1
77857,kevin de bruyne,3
77858,kevin de bruyne,8
77859,kevin de bruyne,2
77860,kevin de bruyne,14
77861,kevin de bruyne,2
77862,kevin de bruyne,0
77863,kevin de bruyne,3
77864,kevin de bruyne,0
77865,kevin de bruyne,0
77866,kevin de bruyne,0
77867,kevin de bruyne,0
77868,kevin de bruyne,0
77869,kevin de bruyne,0
77870,kevin de bruyne,13
77871,kevin long,0
77872,kevin long,2
77873,kevin long,1
77874,kevin long,7
77875,kevin long,1
77876,kevin long,0
77877,kevin long,0
77878,kevin long,0
77879,kevin long,0
77880,kevin long,0
77881,kevin long,0
77882,kevin long,0
77883,kevin long,0
77884,kevin long,0
77885,kevin long,0
77886,kevin long,0
77887,kevin long,0
77888,kevin long,0
77889,kevin long,0
77890,kevin long,0
77891,kevin long,0
77892,kevin long,0
77893,kevin long,1
77894,kevin long,2
77895,kevin long,0
77896,kevin long,0
77897,kevin long,0
77898,kevin long,0
77899,kevin long,0
77900,kevin long,0
77901,kevin long,0
77902,kevin long,0
77903,kevin long,0
77904,kevin long,0
77905,kevin long,0
77906,kevin long,0
77907,kevin long,0
77908,kevin long,0
77909,kevin mcdonald,0
77910,kevin mcdonald,0
77911,kevin mcdonald,0
77912,kevin mcdonald,0
77913,kevin mcdonald,0
77914,kevin mcdonald,0
77915,kevin mcdonald,0
77916,kevin mcdonald,0
77917,kevin mcdonald,0
77918,kevin mcdonald,0
77919,kevin mcdonald,0
77920,kevin mcdonald,0
77921,kevin mcdonald,0
77922,kevin mcdonald,0
77923,kevin mcdonald,0
77924,kevin mcdonald,0
77925,kevin mcdonald,0
77926,kevin mcdonald,0
77927,kevin mcdonald,0
77928,kevin mcdonald,0
77929,kevin mcdonald,0
77930,kevin mcdonald,0
77931,kevin mcdonald,0
77932,kevin mcdonald,0
77933,kevin mcdonald,0
77934,kevin mcdonald,0
77935,kevin mcdonald,0
77936,kevin mcdonald,0
77937,kevin mcdonald,0
77938,kevin mcdonald,0
77939,kevin mcdonald,0
77940,kevin mcdonald,0
77941,kevin mcdonald,0
77942,kevin mcdonald,0
77943,kevin mcdonald,0
77944,kevin mcdonald,0
77945,kevin mcdonald,0
77946,kevin mcdonald,0
77947,kgaogelo chauke,0
77948,kgaogelo chauke,0
77949,kgaogelo chauke,0
77950,kgaogelo chauke,0
77951,kgaogelo chauke,0
77952,kgaogelo chauke,0
77953,kgaogelo chauke,0
77954,kgaogelo chauke,0
77955,kgaogelo chauke,0
77956,kgaogelo chauke,0
77957,kgaogelo chauke,0
77958,kgaogelo chauke,0
77959,kgaogelo chauke,0
77960,kgaogelo chauke,0
77961,kgaogelo chauke,0
77962,kgaogelo chauke,0
77963,kgaogelo chauke,0
77964,kgaogelo chauke,0
77965,kgaogelo chauke,0
77966,kgaogelo chauke,0
77967,kgaogelo chauke,0
77968,kgaogelo chauke,0
77969,ki-jana hoever,1
77970,ki-jana hoever,1
77971,ki-jana hoever,0
77972,ki-jana hoever,0
77973,ki-jana hoever,0
77974,ki-jana hoever,0
77975,ki-jana hoever,0
77976,ki-jana hoever,0
77977,ki-jana hoever,0
77978,ki-jana hoever,0
77979,ki-jana hoever,0
77980,ki-jana hoever,0
77981,ki-jana hoever,0
77982,ki-jana hoever,2
77983,ki-jana hoever,0
77984,ki-jana hoever,0
77985,ki-jana hoever,0
77986,ki-jana hoever,1
77987,ki-jana hoever,2
77988,ki-jana hoever,0
77989,ki-jana hoever,1
77990,ki-jana hoever,0
77991,ki-jana hoever,0
77992,ki-jana hoever,1
77993,ki-jana hoever,0
77994,ki-jana hoever,0
77995,ki-jana hoever,0
77996,ki-jana hoever,1
77997,ki-jana hoever,0
77998,ki-jana hoever,0
77999,ki-jana hoever,0
78000,ki-jana hoever,0
78001,ki-jana hoever,2
78002,ki-jana hoever,1
78003,ki-jana hoever,0
78004,ki-jana hoever,0
78005,kieran gibbs,1
78006,kieran gibbs,-4
78007,kieran gibbs,0
78008,kieran gibbs,0
78009,kieran gibbs,0
78010,kieran gibbs,0
78011,kieran gibbs,0
78012,kieran gibbs,0
78013,kieran gibbs,0
78014,kieran gibbs,0
78015,kieran gibbs,0
78016,kieran gibbs,1
78017,kieran gibbs,1
78018,kieran gibbs,1
78019,kieran gibbs,2
78020,kieran gibbs,0
78021,kieran gibbs,0
78022,kieran gibbs,1
78023,kieran gibbs,1
78024,kieran gibbs,0
78025,kieran gibbs,1
78026,kieran gibbs,0
78027,kieran gibbs,0
78028,kieran gibbs,0
78029,kieran gibbs,0
78030,kieran gibbs,0
78031,kieran gibbs,0
78032,kieran gibbs,0
78033,kieran gibbs,0
78034,kieran gibbs,0
78035,kieran gibbs,0
78036,kieran gibbs,0
78037,kieran gibbs,0
78038,kieran gibbs,0
78039,kieran gibbs,0
78040,kieran gibbs,0
78041,kieran gibbs,0
78042,kieran gibbs,0
78043,kieran tierney,6
78044,kieran tierney,0
78045,kieran tierney,1
78046,kieran tierney,2
78047,kieran tierney,2
78048,kieran tierney,2
78049,kieran tierney,6
78050,kieran tierney,1
78051,kieran tierney,6
78052,kieran tierney,0
78053,kieran tierney,1
78054,kieran tierney,2
78055,kieran tierney,2
78056,kieran tierney,0
78057,kieran tierney,4
78058,kieran tierney,6
78059,kieran tierney,18
78060,kieran tierney,0
78061,kieran tierney,6
78062,kieran tierney,0
78063,kieran tierney,0
78064,kieran tierney,0
78065,kieran tierney,0
78066,kieran tierney,0
78067,kieran tierney,2
78068,kieran tierney,1
78069,kieran tierney,2
78070,kieran tierney,6
78071,kieran tierney,1
78072,kieran tierney,1
78073,kieran tierney,0
78074,kieran tierney,0
78075,kieran tierney,0
78076,kieran tierney,0
78077,kieran tierney,1
78078,kieran tierney,6
78079,kieran tierney,5
78080,kieran tierney,6
78081,konstantinos tsimikas,0
78082,konstantinos tsimikas,0
78083,konstantinos tsimikas,0
78084,konstantinos tsimikas,0
78085,konstantinos tsimikas,0
78086,konstantinos tsimikas,0
78087,konstantinos tsimikas,0
78088,konstantinos tsimikas,0
78089,konstantinos tsimikas,0
78090,konstantinos tsimikas,0
78091,konstantinos tsimikas,0
78092,konstantinos tsimikas,0
78093,konstantinos tsimikas,0
78094,konstantinos tsimikas,0
78095,konstantinos tsimikas,0
78096,konstantinos tsimikas,0
78097,konstantinos tsimikas,0
78098,konstantinos tsimikas,0
78099,konstantinos tsimikas,0
78100,konstantinos tsimikas,0
78101,konstantinos tsimikas,0
78102,konstantinos tsimikas,0
78103,konstantinos tsimikas,1
78104,konstantinos tsimikas,0
78105,konstantinos tsimikas,0
78106,konstantinos tsimikas,0
78107,konstantinos tsimikas,0
78108,konstantinos tsimikas,0
78109,konstantinos tsimikas,0
78110,konstantinos tsimikas,0
78111,konstantinos tsimikas,0
78112,konstantinos tsimikas,0
78113,konstantinos tsimikas,0
78114,konstantinos tsimikas,0
78115,konstantinos tsimikas,0
78116,konstantinos tsimikas,0
78117,konstantinos tsimikas,1
78118,konstantinos tsimikas,0
78119,kortney hause,0
78120,kortney hause,0
78121,kortney hause,0
78122,kortney hause,0
78123,kortney hause,0
78124,kortney hause,0
78125,kortney hause,0
78126,kortney hause,0
78127,kortney hause,0
78128,kortney hause,0
78129,kortney hause,6
78130,kortney hause,5
78131,kortney hause,15
78132,kortney hause,2
78133,kortney hause,0
78134,kortney hause,0
78135,kortney hause,0
78136,kortney hause,0
78137,kortney hause,0
78138,kortney hause,0
78139,kortney hause,0
78140,kortney hause,0
78141,kortney hause,0
78142,kortney hause,0
78143,kortney hause,0
78144,kortney hause,0
78145,kortney hause,0
78146,kortney hause,0
78147,kortney hause,0
78148,kortney hause,0
78149,kortney hause,0
78150,kortney hause,0
78151,kortney hause,0
78152,kortney hause,0
78153,kortney hause,0
78154,kortney hause,0
78155,kortney hause,2
78156,kortney hause,2
78157,kurt zouma,8
78158,kurt zouma,1
78159,kurt zouma,0
78160,kurt zouma,13
78161,kurt zouma,1
78162,kurt zouma,9
78163,kurt zouma,14
78164,kurt zouma,2
78165,kurt zouma,6
78166,kurt zouma,5
78167,kurt zouma,8
78168,kurt zouma,2
78169,kurt zouma,1
78170,kurt zouma,6
78171,kurt zouma,1
78172,kurt zouma,0
78173,kurt zouma,1
78174,kurt zouma,0
78175,kurt zouma,0
78176,kurt zouma,0
78177,kurt zouma,0
78178,kurt zouma,0
78179,kurt zouma,0
78180,kurt zouma,0
78181,kurt zouma,2
78182,kurt zouma,0
78183,kurt zouma,0
78184,kurt zouma,6
78185,kurt zouma,0
78186,kurt zouma,0
78187,kurt zouma,8
78188,kurt zouma,5
78189,kurt zouma,0
78190,kurt zouma,5
78191,kurt zouma,1
78192,kurt zouma,2
78193,kurt zouma,1
78194,kurt zouma,0
78195,kyle bartley,1
78196,kyle bartley,0
78197,kyle bartley,7
78198,kyle bartley,1
78199,kyle bartley,0
78200,kyle bartley,0
78201,kyle bartley,0
78202,kyle bartley,1
78203,kyle bartley,2
78204,kyle bartley,6
78205,kyle bartley,0
78206,kyle bartley,0
78207,kyle bartley,0
78208,kyle bartley,0
78209,kyle bartley,0
78210,kyle bartley,0
78211,kyle bartley,1
78212,kyle bartley,1
78213,kyle bartley,4
78214,kyle bartley,1
78215,kyle bartley,6
78216,kyle bartley,1
78217,kyle bartley,1
78218,kyle bartley,1
78219,kyle bartley,6
78220,kyle bartley,2
78221,kyle bartley,15
78222,kyle bartley,6
78223,kyle bartley,2
78224,kyle bartley,1
78225,kyle bartley,6
78226,kyle bartley,0
78227,kyle bartley,1
78228,kyle bartley,2
78229,kyle bartley,1
78230,kyle bartley,1
78231,kyle bartley,1
78232,kyle bartley,1
78233,kyle edwards,1
78234,kyle edwards,1
78235,kyle edwards,0
78236,kyle edwards,1
78237,kyle edwards,0
78238,kyle edwards,1
78239,kyle edwards,0
78240,kyle edwards,1
78241,kyle edwards,0
78242,kyle edwards,0
78243,kyle edwards,0
78244,kyle edwards,0
78245,kyle edwards,0
78246,kyle edwards,0
78247,kyle edwards,0
78248,kyle edwards,0
78249,kyle edwards,0
78250,kyle edwards,0
78251,kyle edwards,0
78252,kyle edwards,0
78253,kyle edwards,0
78254,kyle edwards,0
78255,kyle edwards,0
78256,kyle edwards,0
78257,kyle edwards,0
78258,kyle edwards,0
78259,kyle edwards,0
78260,kyle edwards,0
78261,kyle edwards,0
78262,kyle edwards,0
78263,kyle edwards,0
78264,kyle edwards,0
78265,kyle edwards,0
78266,kyle edwards,0
78267,kyle edwards,0
78268,kyle edwards,0
78269,kyle edwards,0
78270,kyle edwards,0
78271,kyle john,0
78272,kyle john,0
78273,kyle john,0
78274,kyle john,0
78275,kyle john,0
78276,kyle john,0
78277,kyle john,0
78278,kyle john,0
78279,kyle john,0
78280,kyle john,0
78281,kyle john,0
78282,kyle john,0
78283,kyle john,0
78284,kyle john,0
78285,kyle walker,2
78286,kyle walker,0
78287,kyle walker,2
78288,kyle walker,7
78289,kyle walker,2
78290,kyle walker,15
78291,kyle walker,1
78292,kyle walker,1
78293,kyle walker,9
78294,kyle walker,0
78295,kyle walker,7
78296,kyle walker,1
78297,kyle walker,8
78298,kyle walker,0
78299,kyle walker,0
78300,kyle walker,0
78301,kyle walker,6
78302,kyle walker,1
78303,kyle walker,0
78304,kyle walker,6
78305,kyle walker,0
78306,kyle walker,0
78307,kyle walker,0
78308,kyle walker,2
78309,kyle walker,0
78310,kyle walker,2
78311,kyle walker,2
78312,kyle walker,1
78313,kyle walker,1
78314,kyle walker,0
78315,kyle walker,6
78316,kyle walker,0
78317,kyle walker,2
78318,kyle walker,0
78319,kyle walker,0
78320,kyle walker,1
78321,kyle walker,0
78322,kyle walker,6
78323,kyle walker-peters,1
78324,kyle walker-peters,3
78325,kyle walker-peters,6
78326,kyle walker-peters,5
78327,kyle walker-peters,1
78328,kyle walker-peters,5
78329,kyle walker-peters,1
78330,kyle walker-peters,9
78331,kyle walker-peters,3
78332,kyle walker-peters,1
78333,kyle walker-peters,5
78334,kyle walker-peters,6
78335,kyle walker-peters,2
78336,kyle walker-peters,2
78337,kyle walker-peters,8
78338,kyle walker-peters,5
78339,kyle walker-peters,6
78340,kyle walker-peters,1
78341,kyle walker-peters,0
78342,kyle walker-peters,0
78343,kyle walker-peters,0
78344,kyle walker-peters,0
78345,kyle walker-peters,1
78346,kyle walker-peters,0
78347,kyle walker-peters,0
78348,kyle walker-peters,0
